,TxHash,BlockHeight,TimeStamp,From,To,Value,ContractAddress,Input,isError
8393,0x1f2163c1345318f0c1329ac03abcc1acfacffb876661882fc165d3506f728097,4877857,1515468787,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x6db68f1d04485de61144a4010a24040927bdc623,0.253736000000000000,NULL,0x,0
8414,0x1263b36e87788668c88dd00a8e9c4bf8e2f3dcaa2080f671b3c39d6cf32f054f,4877859,1515468828,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x476bf20bcaf65bae803f42a3573792b47df0b7f7,9.720000000000000000,NULL,0x,0
8413,0x4e5812056434c11388f6269efb734052521a9f1a5cfd2de958ea5092077224e9,4877859,1515468828,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,0E-18,NULL,0xa9059cbb0000000000000000000000009d9719dbdd53bc9c0712a6782baa7b0b1a13fc570000000000000000000000000000000000000000000000000000006392de3b40,0
8412,0x16831a0f28abc8d3c2e25d03b5e1aa79aac4187f50e363a86890dd72a43904a4,4877859,1515468828,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,0E-18,NULL,0xa9059cbb000000000000000000000000aa1c54bad4370411a70692c6503843a1050eea6a0000000000000000000000000000000000000000000000000000008b75e38860,0
8411,0x6d3e1196c89abdc588b915790e8c0347b07ad2a5c5b78c8f6dee92ef7baf460e,4877859,1515468828,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xeea8e079b4a743874ab12e56984271a7e9240f35,2.000000000000000000,NULL,0x,0
8408,0x70ecc383a7bfbfbd1919ff0f504cd241af65eee58e162651ac3d9c626845d023,4877859,1515468828,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x1faf2ff9b4c009bd4d13442c07cbccfac6bb365b,0.100647990000000000,NULL,0x,0
8409,0x738cef3de1243f5ce381d8f45463130f778131c8de3f5d540db1bc40be843cc4,4877859,1515468828,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x5b859988b434da87febfb9357e7b3a4780831761,0.339650000000000000,NULL,0x,0
8407,0xd8929cb4cecd7baa4dc978fc68741ac80f02b65d23efdcc49cdafb662d598d2c,4877859,1515468828,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x1d8c224a291022a4f829ea9f301770c4016da91e,1.000000000000000000,NULL,0x,0
8406,0xb5b41326622cc2277ba11a0389466af700bea959a2e3b4f1aec05659ea0207bc,4877859,1515468828,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x5af2be193a6abca9c8817001f45744777db30756,0E-18,NULL,0xa9059cbb000000000000000000000000c405711c2be0f8355ae1f31eb007a608db6e2f70000000000000000000000000000000000000000000000000000000024ce4d600,0
8410,0x24a938247b4f08c30ffcfcd237ed87a69ad46322d47e118b0a5ae3e79884570c,4877859,1515468828,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x23be8828965297a7c8682015f16ad338cc434cc0,2.990000000000000000,NULL,0x,0
8415,0x7e5f46e9555d93f267ef63bd28349df49c9de35e43ca776a48df544d3ca4f5f2,4877861,1515468863,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x1e9bf8d8e88d8013f54bec13fad56b298af15215,1.000000000000000000,NULL,0x,0
8416,0x23cd5e1e36fbee0fc66a96872eef80a2feabeff182eadcb628acd0f6f576b6d6,4877862,1515468867,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x92cfa718909055f87be2c24f806fe25fae9ea6d9,11.213832220000000000,NULL,0x,0
8419,0x2fbc4ad5121ea31d58533e320ee7100e2ee3c2afda6d2867480b2f97a6181dab,4877863,1515468868,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf23af1fc19c0faaf63d8499d8e1465de5efbeb7b,0.104641920000000000,NULL,0x,0
8418,0xdf2765f229667a429650885de1e59213b1915043f35b00cf706d8653580d030e,4877863,1515468868,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,0E-18,NULL,0xa9059cbb00000000000000000000000010d825e9a9f1e680394523b4420b16e4b92d99e200000000000000000000000000000000000000000000001712cd85ea65830000,0
8417,0xae1d75be78fb266f90a8093fdd2a85bb484cf6ecb2d3a20687f945f1c461d3aa,4877863,1515468868,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb0000000000000000000000005b328e1aff2656f53757a731680fb7dadc4df657000000000000000000000000000000000000000000000000000000033bca94d0,0
8420,0x0a99b777f9c1c8776328d9bce19fdf03cb835a1f499ed649d3cbb680448eccef,4877865,1515468887,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x42e0c5cab6714366a44aab5ec4657ff96328bf0b,0.319326340000000000,NULL,0x,0
8421,0x784b25ec575102004488b56d5dbee921feb756eb68310cc98829422c89784cdd,4877866,1515468897,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xae2995da17b61a605851e4f317216d68e1015c3e,4.232155180000000000,NULL,0x,0
8422,0x1ebeb6c8de5f17b91d253496f765196d7be2af9b63b05ae731509660614c79b7,4877867,1515468906,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x8094994f7bc65e9cfe05eddff03db58b6fb54ff6,0.284858820000000000,NULL,0x,0
8429,0x1622a24304ad61c79d8941e0b2e3c695068e935baf7f30654664a42be2e10e6f,4877868,1515468923,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb0000000000000000000000009b5c09d351b907e48c1f1e41cd9eb202d773595f00000000000000000000000000000000000000000000000000000002ae4fc530,0
8428,0xcff19247ec6a47bc76ed8423eec0af890e350ff757e2a0fc4c4fdd5940414af7,4877868,1515468923,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x9ec39387720ede9abe6c05eb5f7f50821c4166b4,0.188358240000000000,NULL,0x,0
8426,0x49a0f7a2fac520c6ca012687863da6a6e87284eda6cbd8b6e88616a179746ec5,4877868,1515468923,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x254921dee9278303fab63821524b8bb55c70c098,2.360000000000000000,NULL,0x,0
8427,0xb1bd6df5ee7fe44ba3488db96e7c635a0bbcfdbe8eafb1c64cb23dc16cbec149,4877868,1515468923,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x9d73490f2485c75d0871044be551e171b4496c3a,0.841051640000000000,NULL,0x,0
8424,0xc793d3da88a8778f6828849ef653af120604e648c5615b86bdc5100ef37c5cc8,4877868,1515468923,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xeb609ed540c069519ae3ba2a4340703fe65f1738,2.090000000000000000,NULL,0x,0
8423,0xfb8e1aac6364c2fa259c0efc33795886d5fed88a42d425f96bc0383a6a562782,4877868,1515468923,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xae2c3c02c69a825de081d94717b810d1f5c4ff92,4.085903670000000000,NULL,0x,0
8425,0x7427298765e6de7094030bc1d5efb13b30d44d481eed86db59176b09da62942d,4877868,1515468923,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x8c5507f0ad620cb47bcb54831189d962eee93429,8.000000000000000000,NULL,0x,0
8430,0xf7bfa15da186cda7df14ba4de4addc512dec124769f2424027cec136dc6008df,4877869,1515468942,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb000000000000000000000000f7b8e8dcb01c05e9b319c2cf1904ad72a86c405500000000000000000000000000000000000000000000000000000000698f29b0,0
8431,0xa3bdcb5efb8a746dc7c8c807f7b50404992886cffe7156cb0331c6d43d64b01e,4877869,1515468942,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x4ca5c75929032cdd48852f7d0b8fda7614bd2a82,0.420000000000000000,NULL,0x,0
8432,0xc6c5b5b0de7c02fb9ce5b9287a34d57c158057b61d58dd29b6ab38b77c4ca6c6,4877869,1515468942,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x4156d3342d5c385a87d264f90653733592000581,0E-18,NULL,0xa9059cbb0000000000000000000000006810a51f8bb99abfffe845a3f7ab67ea441fc21100000000000000000000000000000000000000000000000000000002014602a0,0
8433,0x63148387042b6610276556b506070aa57b5b0ab69f0f2ba4d0325f112147061d,4877869,1515468942,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x99ea4db9ee77acd40b119bd1dc4e33e1c070b80d,0E-18,NULL,0xa9059cbb000000000000000000000000a30b6847dfcf808db4eccb275e4125548ee48873000000000000000000000000000000000000000000000014afcaa52f9a9d0000,0
8436,0xcfa5ba76a68dae254030fb6aa750aadd3dd09f9e93495b1380e24d2ab962ca4e,4877870,1515468957,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xdc63046db85d19cb3890b222b3a98a97e2c8e797,0.136638880000000000,NULL,0x,0
8437,0x9dce16d5d8c956a8c8b0b109ceac77913e92cc74a2bee67cb2af893a040b3ad4,4877870,1515468957,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x67418b81b975bb1aab1dba78bf2047453889c6cb,2.823164000000000000,NULL,0x,0
8435,0x5860c5a655c7a2ca7ec9a24bbddcacb12400d323be1d5ac31ac69e47452ed333,4877870,1515468957,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x0e0989b1f9b8a38983c2ba8053269ca62ec9b195,0E-18,NULL,0xa9059cbb000000000000000000000000dfc041a58eeff1d0c8ea09b19caa696b6ad9be3b000000000000000000000000000000000000000000000000000000c2c0b14b20,0
8434,0x9a9ed648c5e834cff232dcb7272947f4d1012b85b5e48d8f574e2c8215a835b9,4877870,1515468957,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x4156d3342d5c385a87d264f90653733592000581,0E-18,NULL,0xa9059cbb000000000000000000000000b4db0bfaf58af0b0a0c01edefcb6034c41ff55f9000000000000000000000000000000000000000000000000000000003c4ed7c0,0
8438,0xa53858a837e3c9e28543af677f44bd2f146ebe3c45aae575cb0c7c05d54c1316,4877872,1515468964,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x977f0651bb1dac3421c598249909b4be60a5d9b9,1.090000000000000000,NULL,0x,0
8439,0x056279a2184c82ce6caaa2e990fce364be4431b3155bece39e1cf7a5145a605c,4877873,1515468969,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x7acd3d0ba208310d9aaa80de5dee5daa47b05f9e,7.990000000000000000,NULL,0x,0
8440,0x2d79c9d5c8f1a8202088f9bb9533ac4c7851ce2f94eec5725607d09c00c7c5c3,4877874,1515468988,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xe828fc68f13cc8553249676026cd3a2afdcd8878,0.562532090000000000,NULL,0x,0
8441,0x0d995b06d5df71c502a687f577070f032d545dca6967abaf3b6b65c171e1ff96,4877874,1515468988,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x60d2035887bc74a84aa3980a6a3313106d78832b,1.106000000000000000,NULL,0x,0
8442,0x68e68fe10d92337dd5673fb485015f6430ba26bcce764322592fdf75fad8d43f,4877874,1515468988,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xa941bbe2c9981a50974f4c10eb119307eb67180f,5.702079180000000000,NULL,0x,0
8443,0x25123a2bbf023ced5385e6d8c269938d7ae37d0d1af3d64c955908e58cefcb99,4877874,1515468988,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x5420ef0c5bd68323f7a2bf8e74fb6aee440f5e86,2.000000000000000000,NULL,0x,0
8444,0x313e3b9d484aae8c8ad226e96a32826c57acef099faafde3181f993a31b43bda,4877874,1515468988,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xc65627caa3b7e573bf0c02358658d5f6ca373a6e,14.282518410000000000,NULL,0x,0
8445,0x46bad7acb6c36e155cb8d69b4a4b43e1c7fff5f79ac5d15bc01c93323f1db215,4877874,1515468988,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xe10b72ee6b71ebe582d7ea3bab00b6d34f6c35c8,1.716792910000000000,NULL,0x,0
8449,0x20b75d7d35126b0669d1f8e4a0eda3682a81aeee054fea0588e4f488cfc7e2eb,4877875,1515469011,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x31d0a535047d8453c700845616dd5163108af731,1.077388120000000000,NULL,0x,0
8448,0xe0394e8416975dd43c27f574e1e730af436c5039112ea873b03dfa90e3dca4e0,4877875,1515469011,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x2e2c334e9f3b7e5355a122557281e8afe109cd16,0.521978660000000000,NULL,0x,0
8450,0x6d7e6de5066cf9e4464d108edf6d3b295f86c5dd8502249a5a572cc69f862e3f,4877875,1515469011,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xee02b41d77cb8f4d14608eedab10b6698cf5431f,1.154349310000000000,NULL,0x,0
8446,0xa5fbbc32596c4ac196d9188ae1509a8118433b9303ab47b0f9e3d484d3a76b25,4877875,1515469011,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xbe1bc9d63a4a285ed97d35f74db1b7dab2e38d72,2.000000000000000000,NULL,0x,0
8447,0xbf05b3c4183f9d78544ce81521eccb3a4a07369348cabd68a2911c5af9b65ac9,4877875,1515469011,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x3c9aec82a35a19fee5811786aeb94993d8156db9,0.236293470000000000,NULL,0x,0
8452,0xaa5d1300ca6912356f3213d5326fde069590787dbde073a777ebd6adc1a25dbc,4877876,1515469025,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xd3f904b74cee33469893dacf6f7890c6e7fc976c,1.502277690000000000,NULL,0x,0
8453,0xc01a25123346f99090706fc7495160ed53db806fcad12e8d994dff9c1f0f0363,4877876,1515469025,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb000000000000000000000000416b7c7403cc42351c1580a5e12180266fe7457f00000000000000000000000000000000000000000000000000000000f45e49e0,0
8451,0xed589d305d5bec4506c65861d07919a796ba604798fe7b07e3a4fb1d775719c5,4877876,1515469025,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x5af2be193a6abca9c8817001f45744777db30756,0E-18,NULL,0xa9059cbb00000000000000000000000000f5b665f628e43e4e4daf5215b62913667f864000000000000000000000000000000000000000000000000000000000346479c0,0
8455,0x1bf1e5b42c69716978b8b0b52505387dcaa815416ef737d909fe21ebae44b5e5,4877877,1515469041,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb0000000000000000000000000ef36dcdb098ddb732fad66f81a1f6afef200ab70000000000000000000000000000000000000000000000000000000252422080,0
8456,0x627e39999fd4fffbefdc62819a4fcb4069bffcdf56d8dc204587a28c0fcfaa89,4877877,1515469041,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xef68e7c694f40c8202821edf525de3782458639f,0E-18,NULL,0xa9059cbb00000000000000000000000032b8a7443386aa7937605bf8aa0dbe14e0633594000000000000000000000000000000000000000000000023239501b070340000,0
8454,0xc55307548d27f5757423649e81faa761cfe38824ce494ed8d590a71716f52143,4877877,1515469041,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xc2616af323868b2122042b2341dde84194850efa,0.850000000000000000,NULL,0x,0
8459,0xf5ecd5bc6170015e319e62238405eb1b039658538da8e19064112dfc19732e4e,4877878,1515469059,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x4a2fc5d0e433a2f1b0d4ffd0c95883cddd76a245,2.099769500000000000,NULL,0x,0
8460,0xeeaed967480793fabac54bb796c1e84884a7be6872ecd1045dcdf99d4dbebcc8,4877878,1515469059,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xc2927d0a8239a8c0d1eb9e7f97f5620753943009,0.181135240000000000,NULL,0x,0
8457,0x923ebe3a970880ebc8750a83e11b07b42c068f9f749b4195fadda8951b63f12b,4877878,1515469059,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x9ed02cb5943ae8c4d1ea52559ee8c078ff9443aa,0.340000000000000000,NULL,0x,0
8458,0xde22c1ff297a294819ea3805c56f0d37e27b5101e8ec95d22da4b4efcfda194b,4877878,1515469059,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x349c5aeb85982a97895a1cbb374e6adc97c53a82,25.000000000000000000,NULL,0x,0
8461,0x496611740233bfce35f41c761d262a9f9d0bd6d60a9257359a642911c38d9488,4877879,1515469077,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x24504179046ed353825353ca5d0bb4c94f480e6c,0.145641530000000000,NULL,0x,0
8462,0xa55bf8ab9e4da1bb3ab939fe9ed17330108431eb73dbdf3d48fe81c24476b0e2,4877879,1515469077,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x994d54b17a718c957699807bdf6982b94bc18762,3.803653650000000000,NULL,0x,0
8463,0x2f373dd29a0202d3837e3405760c045ecdaced6ceaa740c9cb7b1345be5e9b54,4877879,1515469077,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x4c29f9b8f86ae399444aea8ba235eea1a6c5d194,0.923394670000000000,NULL,0x,0
8464,0xf0e29ca61641afec1f115f7c9007ec4160a8063ee587b339a5b2319a13ecb487,4877880,1515469119,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f,0E-18,NULL,0xa9059cbb0000000000000000000000009c48f4e344ace332f218c51cbe3cf617ed50bfcf00000000000000000000000000000000000000000000003a6260a1cf37b40000,0
8465,0xd2268be6a3b0ca987d4889d5d84b4947f3fbca08194464b0c54f78bba5b1a349,4877881,1515469127,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x80fb784b7ed66730e8b1dbd9820afd29931aab03,0E-18,NULL,0xa9059cbb00000000000000000000000071bd78a6c75cc82c2e1eb630381e73b0927a2fd60000000000000000000000000000000000000000000001282d4b2f22eaae0000,0
8466,0xef0b780d6c13bb47b80cbc1eca7dcd8b8031edc7cf7c7a1e2172ed953de287ac,4877881,1515469127,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,0E-18,NULL,0xa9059cbb000000000000000000000000114da555c67ac70ad1f509ceaf8cccf79c1c18740000000000000000000000000000000000000000000000000000004467d83a00,0
8467,0x06b489b7df505f4b25001598e601dc9300d70cd012e620a784eac712dd0479e7,4877881,1515469127,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb000000000000000000000000bed60fc7017ca33c275dc6223cf4bd16a766b9ac0000000000000000000000000000000000000000000000000000000044c8a480,0
8468,0x21552bea8111b06b6a55015b992156ed6982bcfbd6437f73e190d3813b3df6be,4877881,1515469127,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x851f390dd01daa0762e1b1299d1262ee111db2f3,2.490000000000000000,NULL,0x,0
8472,0xcceef32964e8a0f02e4df509b7e241dc4183b3b6a856c5bd8df38a6f2c194203,4877883,1515469138,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x6219ed64045e90bc345b9b937bb8475c170be6dc,15.902223340000000000,NULL,0x,0
8471,0xe64fd8c27b96abaf1ff8a99bf907974378e2581e56fd79487e96cd3f9dbd7e49,4877883,1515469138,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x2fc167fb927eb57eeab7266fbe0b7d2513de563f,0.140819330000000000,NULL,0x,0
8469,0x78daf7aa6eec7dc40a923dcc12612b5befe05b643a882bb28e8ccfef2032c17c,4877883,1515469138,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x744d70fdbe2ba4cf95131626614a1763df805b9e,0E-18,NULL,0xa9059cbb00000000000000000000000093aa8c9a50efa30bb28ce0ad12516686c963472a0000000000000000000000000000000000000000000000878678326eac900000,0
8470,0xc36bb0d7eed4d68acb9da200772424cb35aa7f61718f54c14d8c3a81c2260683,4877883,1515469138,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x252b30d317412a2b5d4432b13f502bbb946e0a01,6.990000000000000000,NULL,0x,0
8473,0x58ce41cdb9e9d5ae9fdbacf2345af61e5335d4236a950d5a271935de070eabb4,4877884,1515469207,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x323f46051dbe121cca60e6b7120dff982761f5b9,0.512350800000000000,NULL,0x,0
8480,0x9d6de0885a55e1a2850dc32668539e1f60830cd2f7093a09d94793ea213ec51f,4877885,1515469216,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xda69f5de7efb6af07dcb8872ee96488c02cc4665,0.136149590000000000,NULL,0x,0
8482,0x9ef075146f8fb76194dad9aebfb1caf03e9169c1582991e8d47869f5bc9331fc,4877885,1515469216,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x5b1210b24b273374c761589ade66a91c6397279e,1.413397010000000000,NULL,0x,0
8481,0x7bb661c3f570bbf220f97b437c9d8daf387246e18b409905ab4e4e688fe20497,4877885,1515469216,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x950d33eb89939ceb71bb4bef306e38378703111f,0.660422300000000000,NULL,0x,0
8479,0x7f00c781ba7f23687e3d32e0743901b3d60dfa76b03ef7039b367fe4e3f0ce08,4877885,1515469216,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb000000000000000000000000807357a42def928428fc914dcc76f14418b681e00000000000000000000000000000000000000000000000000000000091936138,0
8476,0x0e75b094c5210523db607c9ff4d7268cd609dd69ee9695c34bb8061a06725a20,4877885,1515469216,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x879605023c078d9d2e795f5b3da24454f3ab6dfc,0.390599000000000000,NULL,0x,0
8477,0x8b36d72b1e41e0488c2926d3e725947d97806bc74876d61d3640ec2cdc396cd3,4877885,1515469216,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xff1860f1bffeb974e6bb064a5f3530fc93914dfa,0.137522920000000000,NULL,0x,0
8475,0x6a12ebfe8a68e30ad0b3e8437e3de0387121996075194ef65eb65d630f66fe2d,4877885,1515469216,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf5f08ff49b9f64e9b916bf4bb1af3a89c2cc6c0b,10.000000000000000000,NULL,0x,0
8474,0x2f5a72da452627d51100771b1c1fd969b3f1a64640c1f6c6410deed9ea782aa0,4877885,1515469216,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,0E-18,NULL,0xa9059cbb000000000000000000000000bf6ca4415e8ff3677dda9fecf92b5e7893efc880000000000000000000000000000000000000000000000001accdd7e5b26fe000,0
8478,0xf1004877a201fe3fa820bb7f685330156318dc64fe417126b497adb9d82e30ad,4877885,1515469216,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x367b6d27f44e6331ebdf2d2ed310c0be954105d3,1.850039580000000000,NULL,0x,0
8483,0x32e73f4346d80683dc2b3ca60da2c81b927634fd455670ee58ea36bfaee4671e,4877886,1515469260,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x255c8de47bfc2d7a29665296910cfd4d2b799c64,0.178248160000000000,NULL,0x,0
8484,0xc3fc986ad08f6d322a099ae06413b4612a9787132bb4ba152c2b14ed6a5ecfaf,4877887,1515469300,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x9eb81a8da86f30084367abcfb6ea0a03e277ace6,449.991000000000000000,NULL,0x,0
8494,0x9f2221d0fad009a356c3c69a5b448c2edbd7797dca7ffa7509cf32f7b9288d1e,4877888,1515469312,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf9f4844d58baf541f9f5a64b316c2c2cb8d15473,1.010000000000000000,NULL,0x,0
8500,0xb511d12295d18ca3820d149b6fd737a20bc0469603147c759cab0c7148493dbf,4877888,1515469312,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xfe0afe51aa226d16b9d34ac7405d8a8fb3396a6e,3.270769320000000000,NULL,0x,0
8499,0x77ed72f8e67c24ba4000f647d0db420e7ace8f36b417d6ba81f2e42499b01acb,4877888,1515469312,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,0E-18,NULL,0xa9059cbb000000000000000000000000d635dff3f7e3c074e9cb2f952cfc8a5460e3c6450000000000000000000000000000000000000000000000000000040ebbe06aa0,0
8498,0x4030c164cb349df6ca9945b0462f553135b2564a8250f56a569cefae869456fa,4877888,1515469312,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a,0E-18,NULL,0xa9059cbb00000000000000000000000021ca2ad144afa8a91f205c6c4af102e9cce6f0f800000000000000000000000000000000000000000000000000000000000d756e,0
8496,0x44339668ec651599a958bb5e53b65121348c56cd9ce0b84163945285c81fb602,4877888,1515469312,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xd850942ef8811f2a866692a623011bde52a462c1,0E-18,NULL,0xa9059cbb000000000000000000000000707fb994b0d3cf91b31ba5aa0deb3f5b86cdc0cb00000000000000000000000000000000000000000000002a86fc5a9806310000,0
8495,0xcc7b9b959d1d4b15b9767ba1ed4be383cb76784ddf6e67f414eef8208d20657c,4877888,1515469312,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x983f6d60db79ea8ca4eb9968c6aff8cfa04b3c63,0E-18,NULL,0xa9059cbb00000000000000000000000097fbeadb9ce7aa851c8bd73392de2207e3d198a10000000000000000000000000000000000000000000000e74e73e9c128438000,0
8493,0xa77dbd606f5bb3714aac8de6f55f621a35b415795316fc83f1384fea091f52d1,4877888,1515469312,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x4f35df2012b7de3130f58eb569fe248caa649ccb,0.689302620000000000,NULL,0x,0
8497,0x809888468e117c94b47c36f07213fb68b4dbb781dc2cd912b31bdd5ace7d449a,4877888,1515469312,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x80fb784b7ed66730e8b1dbd9820afd29931aab03,0E-18,NULL,0xa9059cbb0000000000000000000000004a224d8a152d4b2b0afc6dd6c498ed01f8003848000000000000000000000000000000000000000000000242c32d19a238f90000,0
8491,0x09e3df8b80f20bee912f06675c7ea1c8cd637fa10f00c2c2746bafe04d9895c9,4877888,1515469312,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf6efb126ddb209b143bc388e1d5d4431c3dcc97d,1.590000000000000000,NULL,0x,0
8490,0x5d24ba10408631567e8fa703cc825a1591f5d4ec42492b3f651fdf60adb21bb8,4877888,1515469312,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x85f7a107c4345c10bca862bb358f49050849949d,24.990000000000000000,NULL,0x,0
